label,BALLYHOO,"BARRACUDA,UNSPECIFIED","BOXFISH,UNSPECIFIED","CONCH,QUEEN","CRAB,BLUE LAND","DOLPHINFISH,UNSPECIFIED","FISHES,BONY","GOATFISH,UNSPECIFIED","GROUPER,UNSPECIFIED","GRUNT,WHITE","HERRING,SARDINELLA",HOGFISH,"JACKS,UNSPECIFIED","LOBSTERS,SPINY","MACKEREL,KING","MOJARRAS,UNSPECIFIED","MULLET,WHITE","OCTOPUS,UNSPECIFIED","PARROTFISHES,UNSPECIFIED","PORGY,UNSPECIFIED","SHELLFISH,UNSPECIFIED","SNAPPER,LANE","SNAPPER,MUTTON","SNAPPER,SILK","SNAPPER,UNSPECIFIED","SNAPPER,YELLOWTAIL","SNOOK,UNSPECIFIED","SQUIRRELFISH,UNSPECIFIED","TRIGGERFISH,QUEEN","TUNA AND MACKERELS,UNSPECIFI","MARLIN,UNSPECIFIED","SNOOK,COMMON","TRIGGERFISH,UNSPECIFIED","TUNA,YELLOWFIN",MANGROVE OYSTER,"CLAM,UNSPECIFIED","SHRIMP,PENAEUS","GROUPER,RED HIND","JACK,BAR","LOBSTER,SPOTTED SPINY","SHARKS,REQUIEM","SNAPPER,VERMILION","AMBERJACK,GREATER","BUMPER,ATLANTIC","DRUM,REEF CROAKER","GOBY,SIRAJO","GRUNT,BLACK MARGATE","GRUNT,BURRO",LADYFISH,"MACKEREL,CERO","MOONFISH,ATLANTIC","MULLET,LIZA","MULLET,UNSPECIFIED",PERMIT,"SNAPPER,QUEEN",TARPON,"TUNA,BLACKFIN","GOATFISH,SPOTTED","GROUPER,CONEY","GROUPER,GOLIATH","GROUPER,NASSAU","TUNA,SKIPJACK","TUNNY,LITTLE","BARRACUDA,SOUTHERN SENNNET","CHUB,RUDDERFISH",DOLPHINFISH,"GOATFISH,YELLOW","GRUNT,MARGATE","GRUNT,UNSPECIFIED","HALFBEAK,SILVERSTRIPE","MARLIN,BLUE",SQUIRRELFISH,"TRUNKFISH,UNSPECIFIED","WRASSE,SPANISH HOGFISH",BARBU,"DRUM,UNSPECIFIED","DRUMMER,WHITEMOUTH",WAHOO,"CRAB,UNSPECIFIED","GROUPER,YELLOWFIN",BLUE RUNNER,"HERRING,ATLANTIC THREAD","JACK,HORSE-EYE",RAINBOW RUNNER,"SCAD,BIGEYE","SNAPPER,BLACK","TILEFISH,SAND","TARPON,UNSPECIFIED","GROUPER,ROCK HIND","SCAD,MACKEREL",BONEFISH,"BONEFISH,UNSPECIFIED",HOUNDFISH,"JACK,YELLOW","MOJARRA,SILVER JENNY","SARDINE,SCALED","SCAD,ROUND","BARRACUDA,GUAGUANCHE","GROUPER,MISTY","SNAPPER,BLACKFIN",BIGEYE,"GRUNT,TOMTATE","PORGY,SEA BREAM","SNAPPER,CARDINAL","TUNA,ALBACORE","SURGEONFISH,OCEAN","CRAB,SPECKLED SWIMMING","SNAPPER,CUBERA","SNAPPER,DOG","TOPSNAIL,WEST INDIAN","CUTLASSFISH,ATLANTIC","DRUMMER,MONGOLAR","POMPANO,AFRICAN","SNAPPER,MAHOGANY","GROUPER,RED",TOBACCOFISH,"GRUNT,SMALLMOUTH","BURRFISHES,UNSPECIFIED","SNAPPER,GRAY","MOJARRA,YELLOWFIN",SAILFISH,"PUFFER,BANDTAIL","PORGY,JOLTHEAD","RAY,SPOTTED EAGLE","GROUPER,TIGER","BARRACUDA,GREAT","HERRING,DWARF","SARDINE,REDEAR","STINGRAY,SOUTHERN","TRIGGERFISH,OCEAN","REMORA,SHARKSUCKER","PARROTFISH,REDTAIL","STINGRAYS,UNSPECIFIED","TILEFISH,BLACKLINE","ANGELFISH,GRAY","BUTTERFLYFISH,FOUREYE","LOBSTER,SPANISH SLIPPER","BIGEYE,UNSPECIFIED","DURGON,BLACK","JACK,ALMACO","RAYS,EAGLE","RAYS,MANTA",SPANISH FLAG,"CUTLASSFISH,UNSPECIFIED","PARROTFISH,RAINBOW",TRIPLETAIL,"CARDINALFISH,UNSPECIFIED","GRUNT,BLUESTRIPED","JACK,BLACK","DAMSELFISH,BROWN CHROMIS","SCOMBROPS,ATLANTIC","SHARK,LEMON","SHARK,REEF","GROUPER,YELLOWEDGE","LIONFISH,UNSPECIFIED","SHARK,SHARPNOSE SEVENGILL","SHARK,TIGER","ANGELFISH,FRENCH","ANGELFISH,QUEEN",BARRACUDA,"COWFISH,HONEYCOMBED","GRUNT,FRENCH",LIONFISH,"PARROTFISH,PRINCESS","PARROTFISH,QUEEN","PARROTFISH,REDBAND","PARROTFISH,REDFIN","PARROTFISH,STOPLIGHT",SCHOOLMASTER,"SNAPPER,WENCHMAN","SQUIRRELFISH,LONGSPINE","SURGEONFISH,BLUE TANG","SURGEONFISH,DOCTORFISH","GRUNT,CAESAR","TRUNKFISH,SPOTTED","COWFISH,SCRAWLED","PORGY,SHEEPSHEAD (CALAMUS)","SHARKS,REQUIEM,UNSPECIFIED","GROUPER,GRAYSBY","NEEDLEFISH,UNSPECIFIED","PORGY,SAUCEREYE","TUNA,BIGEYE","GRUNT,COTTONWICK",TRUNKFISH,"SQUIDS,UNSPECIFIED","LOBSTER,RIDGED SLIPPER","SHARK,HAMMERHEAD","SNAPPER,SCHOOLMASTER","GROUPER,YELLOWMOUTH","CRAB,CORAL","SHARK,NURSE","CHUB,BERMUDA",JACKS,"SNAPPER, MAHOGANY","COWFISH,HONEYCOMB","HIND, ROCK",HERRINGS,"TUNA,UNSPECIFIED","SWORDFISH,UNSPECIFIED","GROUPER, BLACK","JACK, ALMACO",NASSAU GROUPER,"BASSES,SEA",CARDINAL,CERO,CONEY,"FISH,LION",GRUNTS,"HIND,RED",OCTOPUS,PARROTFISHES,PORGIES,SNAPPERS,"TOPSHELL,WESTINDIAN",GRAYSBY,HERRING,MOJARRAS,"TRIGGERFISH,GREY",WENCHMAN,"CHROMIS,BROWN","DOLPHIN,POMPANO",CUBERA,SNOOK,"SNOOK,FAT","RUNNER,BLUE","CRAB,LAND",GOATFISHES,"HERRING,THREAD","HIND,ROCK","RUNNER,RAINBOW", ,TRIP_YEAR,ISLAND,FISHING_ZONE
1985-PR-SOUTH,8392.857146,3698.2142830000003,8369.642862,50567.857143,205.357143,5126.785715,57092.857142,11819.642852,86919.64285999999,178907.14287,300.000001,29069.642849,6019.642856,157628.571427,53257.142862,408.928571,21873.214284,20012.500004,132123.214283,11321.428567,280.357143,52237.499998,17680.357134,84964.285718,18462.500005,49839.285711,3205.357142,1639.285709,15875,1328.571431,1487.500002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," ",1985,PR,SOUTH
1985-PR-WEST,10396.428571,1233.928569,41899.999992,285001.785716,400.000001,10635.71429,102333.928566,80357.142852,313653.571424,201467.857146,1628.571429,32994.642862,19871.428575,148055.357146,60462.499997,3099.999999,40873.214276,28598.21429,230667.857148,14062.5,2516.07143,108835.71427,39855.357141,497621.428588,24351.785716,65973.214276,9680.357144,16323.214288,39978.571427,97214.285713,2387.5000010000003,0,0,0,19982.142857000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," ",1985,PR,WEST
1986-PR-EAST,346.666667,0,10542.666676,58597.333329,122.666667,205.333334,79565.333351,7918.666664,79348.000026,59597.333365,494.666667,15628.000002,797.333333,47390.666674,60428.000002,49.333333,1118.666665,568.000003,19369.333335,4413.333338,213.333335,26356,8386.66667,8269.333328,6637.333331,37545.333344,3281.333333,5261.333342,9538.666664,2386.666663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," ",1986,PR,EAST
1986-PR-NORTH,440,10166.666666,32,5753.333335,518.666667,12329.333334,74236,0,12228,12006.666669,14477.333258,498.66666699999996,30930.666671,6072.000002,40045.33334,6533.333329,14904.000005,1278.666667,1562.666667,350.666665,353.33333300000004,9886.66667,4079.999995,48606.666667,10478.666672,26747.999993,16047.999996,994.666666,2757.333335,9940.000001,6178.6666669999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," ",1986,PR,NORTH
1986-PR-SOUTH,3683.9999989999997,5101.333332,7954.666668,31931.999992999998,514.666665,5502.6666669999995,127883.999993,5001.3333330000005,44189.333334,98194.66667400001,265.333333,10815.999994,3508.0000019999998,108272.000006,24254.666668,1067.999999,13638.666674,9145.333334,58311.99999,14714.666671,857.333332,30603.999995000002,11164.000001,42580.000004,12056.000005,23866.666656999998,2661.333329,1405.333335,8982.666671,0,1149.333333,0,0,0,8.000001,44,514.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," ",1986,PR,SOUTH
1986-PR-WEST,369.333333,1354.666665,26790.66668,154186.666668,0,22070.666665,375861.333333,11773.333329,120505.333341,70653.333335,0,19866.666671,15981.333338,117321.333335,25255.999995,2841.33333,11182.666669,4025.33334,57490.666673,966.666667,1297.333336,37189.33332,14190.666669,373550.66667299997,5390.66667,35289.333334,5130.666664,6902.666666,18344.000003,84024.000006,781.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," ",1986,PR,WEST
1987-PR-EAST,581.333332,985.333334,13389.333342,32077.333338,652.000003,572,66064.000004,4453.333339,45686.666666,52956.000042,502.666667,6549.333337,306.666665,40814.666666,24145.333329,433.33333000000005,1489.333335,218.66666800000002,13568.00001,5045.33333,157.33333299999998,25899.999977,6867.999983,15101.333338,5097.333333,47665.333327,6337.333332,2161.3333350000003,12787.999991,4160.000002,0,0,0,0,0,0,0,6342.666667,800,1190.6666639999999,973.333332,1213.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," ",1987,PR,EAST
1987-PR-NORTH,173.333334,17797.333333,173.33333399999998,401.333334,1169.333334,7459.999998,66403.999996,425.333334,12965.333343,8320.000004,14390.666557,132.000001,22244,5985.33333,30483.999998,8156,19222.666661,276,609.333336,238.66666600000002,630.666666,7021.333331,3421.333333,33412.000002,11405.333331,26494.666678,19940.000007,785.333331,2157.333335,10113.333331,953.333333,0,0,0,0,132.000003,0,118.666666,0,0,3714.666667,89.333333,203.999999,9794.666666,8146.6666669999995,4804,426.66666599999996,78.666666,2017.3333340000001,1086.666666,709.333334,1640.0000009999999,49.333333,93.333333,202.666667,13700.000002,90.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," ",1987,PR,NORTH
1987-PR-SOUTH,5392,1718.666667,6926.666674,29406.666662,329.333337,8985.333333,85381.333327,3649.333335,31253.333325,73731.999988,0,7894.666667,1765.333333,69856.000021,21765.333333,974.666668,8149.333334,8069.333335,35771.999997,5189.333333,13.333333,15190.666663,8018.66666,25635.999999,8720.000003,17884.000015,3657.3333350000003,1068.000004,14466.666662,493.333333,446.666667,0,0,0,0,0,22.666667,1517.333337,0,0,402.666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.333333,3152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," ",1987,PR,SOUTH
1987-PR-WEST,0,1065.333335,26297.333332,125826.666656,180.000002,13436.000003000001,297346.666666,3150.666666,80242.666647,73841.33332599999,166.666667,27184.000001,16783.999997,86825.333322,33480.000013,137.333334,8045.333335,3122.666669,46021.333329,1478.6666679999998,408.000001,29276,6461.333333,195810.66665,2182.6666689999997,25144.000003,6923.999995,101.333333,19953.333329,123320.000005,1214.666667,0,0,0,36.000001,0,0,5402.666665,526.6666680000001,0,3626.666664,0,204,0,0,0,0,0,0,0,0,0,0,0,4158.666668,0,126.666667,94.666666,138.666667,78.666667,30.666666,2478.666664,358.66666899999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," ",1987,PR,WEST
1988-PR-EAST,0,0,0,143230.35715199998,608.928578,0,154075.000011,0,17496.428572,23989.285717,446.42857100000003,2998.214284,1710.714283,41614.285714,30814.28572,417.857142,1166.071428,1112.500005,987.500002,2626.785716,66.071429,26546.428576,4387.5,4896.4285740000005,1007.142857,38817.857144,5544.642856,0,9080.357139,2505.357143,0,0,0,0,687.5,0,0,11728.571426,121.428572,0,3460.714284,1089.285714,0,0,0,0,0,0,0,348.214285,0,0,0,0,0,0,0,4037.500002,42.857143,0,125,0,0,4028.571429,42.857143,532.142857,151.785713,191.071429,153.571428,3055.357141,339.285716,2057.142856,13521.428575,4807.142862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," ",1988,PR,EAST
1988-PR-NORTH,0,3894.642856,0,105.357143,1196.4285710000001,0,23919.642854,0,4880.357142,7000,10442.857178,53.571428,14771.428565,3814.285712,29417.857143,27866.071428,24717.857137,214.285713,516.071428,2953.5714279999997,2958.928571,8433.928568,2676.785715,30308.928565000002,5823.214283,36125.000002,24923.214287,0,2789.285711,8251.785717,0,0,0,5030.357141,0,260.714286,0,1217.857143,0,0,11646.428569,169.642857,394.642856,0,2032.1428580000002,535.714285,73.214286,0,0,91.071429,178.571429,0,0,0,1601.785715,3671.42857,0,73.214286,66.071429,546.428572,0,0,0,0,0,24091.071429,0,69.642856,57.142858,0,0,562.500001,210.714286,244.642856,62.5,96.428571,700,319.642857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," ",1988,PR,NORTH
1988-PR-SOUTH,0,6707.142858,0,36830.357136,1110.7142900000001,0,181505.357141,0,29637.499998,54082.142833,0,11762.499999,4153.571423,107010.714284,23839.285712,50.000001,6323.214282,17305.357146,9523.214287,3510.714272,5019.642856,51441.071422,11326.785697,24969.642852,7180.357132,19610.714271,2717.857138,23.214286,11226.785712,71.428571,0,0,0,0,555.357143,0,0,7832.142858,0,0,2016.071428,0,0,0,0,0,0,0,0,0,0,0,185.71428500000002,0,0,0,0,2060.714285,1001.785715,0,82.142857,0,0,0,0,8501.785712,285.714284,0,0,8387.500002,3076.785715,1257.142859,14773.214285,30083.928577,0,0,0,0,42.857143,223.214287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," ",1988,PR,SOUTH
1988-PR-WEST,0,3028.571429,78.571428,227723.214303,1123.214288,0,254369.64285,0,54087.499998,69603.571424,553.571428,29326.785714,19273.214292,97766.071455,51921.428577,1419.642859,13555.35714,6912.500016,6694.6428590000005,4658.928574,10.714287,49903.571437,17014.285725,240383.928567,19891.071434,39237.500012,13028.571426,0,24132.142849,184626.785704,0,0,0,13151.785711,0,0,0,29250.000012,21.428572,0,14105.35714,0,1417.857144,0,0,116.071428,0,0,0,0,0,549.999999,0,141.071428,23578.571426,485.714287,1944.6428580000002,3108.928567,2817.857141,4517.85714,1546.428572,17632.14286,6021.428571,0,0,69796.428574,278.57142799999997,160.714286,1317.857144,24821.428572,6396.428569,589.285712,35366.071424,42798.21429,0,0,0,0,0,0,1474.9999970000001,7.142857,566.071426,819.6428559999999,1337.5,2025,44.642856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," ",1988,PR,WEST
1989-PR-EAST,0,3360.7843150000003,1343.1372529999999,106139.215693,1741.176474,0,204513.725529,0,22350.9804,30611.764722,774.509803,5270.588238,6462.745102,66421.568677,47419.607844,2115.6862770000002,3060.7843120000002,613.725495,803.921571,3852.941177,198.039216,23627.45099,9756.862745,23254.901964,1821.568624,36660.784310999996,9115.686275,0,15674.509814000001,14486.274511,0,0,0,0,0,0,0,12200.000003,582.352941,0,6400.000003,517.647058,0,0,0,0,0,0,0,729.411764,0,0,0,0,0,0,0,3703.921578,0,147.058823,605.882354,0,0,0,0,1417.647059,80.392158,0,288.235293,2990.196077,0,2001.96079,17752.941192,13635.294123,0,788.235295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," ",1989,PR,EAST
1989-PR-NORTH,0,18900.000005,0,150.980392,0,0,35639.215694,0,13170.588249,2045.098043,16758.823535,564.705881,16256.862748,3584.313732,20550.980399,13331.372551999999,11137.254904,301.960787,0,164.705882,1623.5294139999999,6554.901977,4803.921577,57462.745114000005,5509.803934,26758.823534,18390.19608,0,4117.647071,4452.941179,0,0,0,0,0,0,0,2203.921575,0,0,5719.607848,725.4901990000001,0,0,147.058824,0,60.784314,0,0,0,5000,0,0,0,3435.2941189999997,264.70588299999997,0,0,152.94117599999998,400,205.882353,0,0,0,0,12686.27451,0,115.686275,58.82353,0,0,1641.176481,0,3286.274517,0,0,0,0,0,0,0,0,0,0,0,0,0,1117.647058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," ",1989,PR,NORTH
1989-PR-SOUTH,1521.568626,1937.2549040000001,974.509806,45188.235295,586.274511,0,279743.13731,0,31411.76471,46562.745133,0,17535.294123,3582.3529439999998,178390.196142,34717.64707,152.941176,7213.725493,21143.137269,996.078432,4286.274522,78.43137300000001,122984.313729,14411.764729,48490.196085999996,11756.862762,38823.52943,5115.686282000001,398.039216,16905.882359,1058.823529,0,0,0,0,37.254902,0,0,22725.490201,0,0,11054.901961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6780.39216,5335.294118,296.078431,458.823531,0,0,0,0,28394.117646,527.450983,337.254901,141.176471,8199.999999,0,3449.0196140000003,26527.451021,33386.274522,0,0,2713.72549,0,0,0,0,0,0,0,0,0,0,0,1905.8823539999999,911.764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," ",1989,PR,SOUTH
